id,client_id,service_id,reg_label,assigned_to,assigned_to_name,active,frequency,processor,due_month,expected_annual,filing_state,return_type,detail,notes
8d685bd8-a626-4c51-ab99-08f59ce51d24,d4048276-e5ea-4d70-b66c-216f8e4caa8a,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
21044a27-3d3b-4a16-9868-b03a2a2e3666,285bedf7-8340-49d4-b163-3f7134b04221,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
dc3af551-cce1-47bb-9d39-55c26c4aa607,7781ae67-5288-4820-8bf7-c47f8fadc792,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
94f3e7c7-a625-4db4-a380-a79cfdf3e12c,82b1667f-1b89-439f-afec-ba9c1f67cb56,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
a16782e0-a7f1-4e02-9a82-365e213e907f,5f681305-7303-4548-8f9b-2758645d006b,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
357ad4c3-3e6f-46e4-8003-71de09f5cbc7,8ae4aee0-ab58-42a1-b1d6-d6c4450f01fe,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
03bd1338-faf0-4e1b-95fd-42954064ab13,29fc3179-e115-4c9c-89a9-af8b27a16df9,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
a462dbeb-9047-4cea-99f8-fd4430380005,18133470-8449-4af6-b609-78619d54bb76,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
7ba6e824-1d64-4e0e-8ada-6544ab145565,18133470-8449-4af6-b609-78619d54bb76,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,monthly,,,,,,,
4a6f2707-36de-4691-b5bb-7c45f991a512,4fbb2f1d-c6e7-4876-9a00-678e2b6f205e,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
3743a10f-0f15-4b3a-8fd0-4a14484fbc49,74b89328-1680-41b5-acca-8d376086d737,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
937fa198-1a1e-4e98-82d2-03ddb48d4bee,11fea839-f6c0-461a-98ba-267aa90df830,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ef2cc365-5a6a-456b-931a-034bd062b689,d7ba4e1c-6d17-4c89-9f40-314f0c857132,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
7f5659a7-fd00-482b-87bd-2c2e040da8aa,4cde4c9f-d223-4b30-b243-4e59b9a5593a,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
88d02b00-e723-4cc7-bdce-7607f71cc569,6ed5b041-3b77-43b1-8bc0-ef2ec14e66c4,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
8c249844-fd01-4d21-aafd-ee9b3d5dad7f,96af3bb2-3a7f-4691-8189-241517224550,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
196215bb-c655-4437-8253-326ebfd2aa82,57202e7c-c6ec-4223-b282-f12cf2d63c54,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
26b2c5d1-cd42-4426-a7b7-ff99332f46fa,4884faf6-5d4d-4a7d-a054-4b9a0cfd3093,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
cefe80cd-cfb4-495e-830d-6e128a8be634,f05e5dc2-a0dd-492d-a963-a69dcc65f52b,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ebda69eb-d210-4f13-8d03-2bce8bda6265,97e91cc4-d78a-44c3-a719-bc485015279d,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
75b0f999-eb42-4518-a1b7-e4e060c7b7d0,c97356af-65b3-4548-9fe7-90db43eea3f0,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
fd953b84-c11e-4236-80da-156918a4478c,f3f22dac-847d-4a2f-8749-d4c3a13b98d2,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
53b3d42a-6925-4c1a-a913-c193ccda4105,02288abc-007b-4d09-88c2-dfb88d993874,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
1d052aa9-6995-4c62-99eb-cc31d7899371,a68472c0-83dd-47ec-b716-8be63fa2d330,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
d9461db4-632b-4492-be3c-adaf1fddee86,75b6726c-9205-49c8-92d5-bd5ecee1eb4d,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ce90d361-480e-4b4d-bcaf-664efa40d672,5b7c5d0f-aad1-4472-b0ac-630070ef8630,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
076a2747-1a68-4f64-843d-e89c412d9c56,91ddde84-6937-449a-bb6b-56cb1a6d51dc,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
5b2bb9c4-fb94-4209-88e4-8c443e1dc141,714ce431-9222-42e6-a023-be78989e8ead,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
9b51ddf7-a27d-4b9e-9ebf-5b9c71ae2015,714ce431-9222-42e6-a023-be78989e8ead,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,monthly,,,,,,,
b664a7d5-4bd6-432b-be91-9422d642ac36,344c5944-8ffa-47b4-a4e5-b7d5650eadfa,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
a8770963-7b9a-4597-8cf6-48e981e1bd88,344c5944-8ffa-47b4-a4e5-b7d5650eadfa,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
b1665a89-f727-40f7-b2b2-9a34ab4359c2,4ab73e64-fc88-41cc-bd19-5a2cec231184,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
753fc28f-f9aa-4e50-bc1e-1cd7e80b171d,4ab73e64-fc88-41cc-bd19-5a2cec231184,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,monthly,,,,,,,
6beda234-ddfb-43fc-8ca7-cfe7c94e5560,81a9dcf9-c760-400f-b18e-06d1bdb214bc,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
85149710-2bb4-4a35-b5bf-ed648ce9977b,81a9dcf9-c760-400f-b18e-06d1bdb214bc,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
cd0ac940-1200-4f0c-803e-13b0915fd33f,72c92c16-2682-44c6-9199-e4b1a5daead6,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
1b9dc819-476e-4c47-b979-9bf18e202461,997fa28f-6c21-4625-81c6-a26ae1991e73,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
03c95eba-b235-4ce8-8871-9d9aef9f3463,b1635971-7c5e-4ea6-bac9-26e2e68f8f91,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
37e07fb3-d2b7-4f43-8600-5d99b7a05a93,4879675e-625f-4a1d-b697-510faceaa1df,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
a0cb4f75-25a1-4d2a-95c4-521eb296f2e1,25a066d2-6bad-4a57-822a-0cb654c55351,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,yearly,,,,,,,tax return
1dee4546-a690-4043-9a74-d576c63bed75,25a066d2-6bad-4a57-822a-0cb654c55351,8356fec1-1b5b-45df-ab57-276899df5e6e,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,monthly,,,,,,,
0cfb46ab-e977-409f-a8d8-bd9dfaf38a07,a4f53664-ff14-4893-92a4-d3e24e9edab5,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,yearly,,,,,,,tax return
310851f7-ee35-4319-8201-983bfaab3d23,a4f53664-ff14-4893-92a4-d3e24e9edab5,8356fec1-1b5b-45df-ab57-276899df5e6e,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,monthly,,,,,,,
9df07ff1-ed60-4584-a4fc-57bd8b15f509,9ab6003d-6282-447a-aa5a-8d6244c92a1f,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
00fbeb21-698d-45a4-a400-5af2b3f15f54,8448f35a-9bce-48ef-833f-796040129724,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,yearly,,,,,,,tax return
32d77b1c-652e-4fc5-b2f8-aac511a2a278,8448f35a-9bce-48ef-833f-796040129724,8356fec1-1b5b-45df-ab57-276899df5e6e,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,monthly,,,,,,,
7440c38b-c422-45ad-81e3-d235387bba70,e62c671f-63a9-49c0-b075-7c8d385fbeb4,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
bd17b209-b788-4dba-9ee0-9e061e6989f0,e62c671f-63a9-49c0-b075-7c8d385fbeb4,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
610f94da-78d6-4a2c-aca9-db94a7b006d7,13df724e-970c-4ba3-9771-f17a7b0f4804,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
a2af450c-cae8-4fd2-ad6b-32be41edbd3f,13df724e-970c-4ba3-9771-f17a7b0f4804,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
97ecd0c0-0b25-46c3-91f3-370262260bd7,ba1b7f6d-c402-4312-8193-d286881d300b,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
416731bd-e7bd-40e2-b040-5065732f177a,ba1b7f6d-c402-4312-8193-d286881d300b,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
dce200e9-4d8d-47d3-a79f-5ac0a2500ea3,c65f8b63-71ca-4cb6-ab0a-96cec0f4ebb0,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
28633fc0-3911-4723-b165-7fa89ffaf1fb,c65f8b63-71ca-4cb6-ab0a-96cec0f4ebb0,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
d137ef0e-cd28-459f-9bf5-dd628f7ce50c,487cd902-84fd-407b-95d1-ec2365b224b8,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
f974c366-0e19-43a4-8194-6d9cbe6181e5,4e88e9db-0627-4d11-99b0-dba3d35d22fa,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
3ebe161b-ffa7-4cad-b9ee-ae185be5e30d,e34ff1fe-1f30-4a24-aa92-0f0763ccf9bc,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
b8664456-9328-4b42-95be-4176a6a1e51a,e34ff1fe-1f30-4a24-aa92-0f0763ccf9bc,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
d1740876-7b13-4e0d-aaa7-3b19a89499ad,1cf41bf5-03c5-4afa-872a-5d9efd6d81e8,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
a40aebdb-db8f-4703-a925-d9a74adfb0b8,1cf41bf5-03c5-4afa-872a-5d9efd6d81e8,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
d3a3eafa-195b-4ee3-b65d-a97755affd90,43a55512-bc13-4be5-930f-d5d909c3de66,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
9401213b-df99-437f-a826-3137ae7c20e0,43a55512-bc13-4be5-930f-d5d909c3de66,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
015e9553-e9a9-4129-9923-86cfa4451168,69ed1df8-ee28-491b-b988-94a096f57ac7,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,653d18c7-ff9c-42a4-b2ab-b254294d25af,Lizette,true,yearly,,,,,,,tax return
81aaa4cc-704f-4150-8a02-a15f7c7f1232,69ed1df8-ee28-491b-b988-94a096f57ac7,8356fec1-1b5b-45df-ab57-276899df5e6e,,653d18c7-ff9c-42a4-b2ab-b254294d25af,Lizette,true,monthly,,,,,,,
e0fe50f1-bbf9-482a-bb9c-877487bdf1d6,e25aa6e1-e7ae-4e6d-9d40-4c3f9051b674,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
7e1017e6-9ab7-43c4-b78b-75580d21ff25,9a85b691-a4d8-4711-b315-103f7684f413,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
1587aad1-fe4f-49fa-b2db-6a87521ccc28,8f339998-fbaf-4867-b4c6-3c97c2e5d13d,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
503881a9-f62f-41a9-8381-91bd68dfd6d8,f541cb9e-7f2a-4209-9830-ebea6a7c5c4b,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
9f7d9803-ee59-4e98-831d-89c00baefe96,d22e5b06-cd0f-4c3e-a741-250b83522654,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
2fb190bc-e60b-4403-bc13-a52a95121db8,9626fff3-7101-4e12-8a58-3a8c1916c807,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,653d18c7-ff9c-42a4-b2ab-b254294d25af,Lizette,true,yearly,,,,,,,tax return
df2acb6f-f0d5-46b6-a328-d6ed851b57be,9626fff3-7101-4e12-8a58-3a8c1916c807,8356fec1-1b5b-45df-ab57-276899df5e6e,,653d18c7-ff9c-42a4-b2ab-b254294d25af,Lizette,true,monthly,,,,,,,
b1e1a2fb-9436-464f-82b3-8d89ba9a8afb,d2ed363a-695f-42d4-9b9a-239e121125f9,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
b10c0872-4b01-41d4-bae5-cf4c7bbd84f5,b174cf60-44fa-4838-b7c2-759ea0292dbb,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
d250387a-ac88-4a16-9737-d1b9a5c62191,ffe48823-b580-40f3-b095-ed5912e193d2,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
49dd7ca3-4fc2-4607-bc0e-5a2c7365f23f,cf16e48e-a82c-4269-8c3e-c76c5dcd3f63,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
0e655f69-19bd-4e38-9582-f7ae7029ef44,72aa2fcf-906f-4ebf-9ae4-14a89b7835a7,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
53467adb-6f2a-4702-842d-a4b4799f64c5,83712821-d2dc-4849-bc1b-dc7ac1a8b49b,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
39a556c2-409a-414d-b6c8-c6fe27cd73dd,16ddb266-40f5-4fe4-9701-04e69812a0d1,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
18037663-3069-40d4-8d36-082f8649df88,64972079-560f-4e55-87d5-02cabf8b738d,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
8dd51a49-755c-484d-bc51-82ee8cfc20fd,64972079-560f-4e55-87d5-02cabf8b738d,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,monthly,,,,,,,
d123490e-aad5-44f4-a345-391fa8b4673c,6318ee0f-c4a2-4010-88d5-573a97ceffb1,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
f2b61ad6-b559-4144-ac6e-6af110fa2f3e,6318ee0f-c4a2-4010-88d5-573a97ceffb1,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
89290827-b89f-43e6-a35f-7333730b751b,a4e8a6b7-7c30-4b55-829f-0fc4b6e93b45,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
78bc8f98-d83b-4f3a-9e35-2f650243750c,df3b8e74-03a1-4ef1-9f78-3956c21e0e84,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
e385dba6-0ba2-4318-b345-e41b59752abc,e8e914aa-4eef-4412-b6a7-e3348d5d4221,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
b750fe0f-d799-422e-8331-ba1377ff1796,e8e914aa-4eef-4412-b6a7-e3348d5d4221,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,
052a429d-aa12-43a0-85fa-8ab7737b3359,fa2ea2fc-85fd-4f28-99cf-1bbb2736c621,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ce868cc0-01ee-4dbb-889c-4c0124aa07cc,d797916c-bd70-437b-9236-1b69e34acf5c,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,yearly,,,,,,,tax return
b98b2dbc-fee8-4b0c-bedc-dacc8a574efc,d797916c-bd70-437b-9236-1b69e34acf5c,8356fec1-1b5b-45df-ab57-276899df5e6e,,60e3c2e6-a2e5-4340-8d2c-b58ce02ab04d,Sam,true,monthly,,,,,,,
0062221b-6664-45a2-871c-e5f77ffa8029,062f9303-3d99-4ffd-bb35-e8064c9e3c29,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
9c00b9f9-d288-4135-a997-2353f3405d39,418cf4e2-6d0c-44f2-a75e-3a8667dd0f2c,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ffba653c-ec30-41bb-a6d3-9f06df8522ad,95f26574-1145-4ed3-a0b5-072fbdd225b0,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
99a3cc66-3eec-4687-a9c4-463aaae26336,e7c308c3-110d-434f-86f5-d2bafa26eb4c,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
9b951fa1-2167-4ff6-bca3-13db9d9a5dc7,8afdb92b-0904-4d1e-b611-0534dbd9e0d5,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,yearly,,,,,,,tax return
eec0b323-a9cd-4856-8c17-10a9b755db9c,8afdb92b-0904-4d1e-b611-0534dbd9e0d5,8356fec1-1b5b-45df-ab57-276899df5e6e,,4ab9b6f4-1b9e-4823-bbb0-898a421fadc3,Sanket,true,monthly,,,,,,,
329faa8e-1253-4043-9fbb-d0db57b27269,d4172820-3b4f-4cd0-8481-86337c4ed62a,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ff442603-f14c-46e6-b4c9-85ab7b2dfd8f,7a73e716-dbae-47a3-a010-513329a60ef3,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
51a4801a-7483-4e0e-b502-840f8cf21316,fa7bbf0e-1bdf-4339-8fe7-d9e9d09982e7,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
ab49f75f-bbff-4ca0-9614-7185782e1aec,37db1261-c10a-4d98-8cb7-f13bf81f0954,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,yearly,,,,,,,tax return
754367f9-336f-4898-8059-f4ca33496222,37db1261-c10a-4d98-8cb7-f13bf81f0954,8356fec1-1b5b-45df-ab57-276899df5e6e,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,monthly,,,,,,,
45e31084-f653-48ca-9525-a22aad78ab38,68292eba-d9aa-4197-b5fd-2ab8e8d0a89d,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
3146a031-65ed-4d6c-8b8f-4f539b304554,a8b191f0-0f65-47c8-8402-e7987deae658,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
4582a203-091f-4c93-b386-01d9d7449157,e74b9aa6-8c9b-42e1-9ac5-8800a70ad8b5,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,35bf7883-f6ba-440d-9d6a-245cd0c9113a,Tushar,true,yearly,,,,,,,tax return
6ec83eb0-fa69-4a1f-8218-9e43d7a80a8b,2abb2964-bbf4-40f4-8ca1-b9ca33220c7c,aaacc3a2-e67a-4acc-a6f0-6d62260466df,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,yearly,,,,,,,tax return
866f7a76-9cf5-4ff9-bd34-287d96566798,2abb2964-bbf4-40f4-8ca1-b9ca33220c7c,8356fec1-1b5b-45df-ab57-276899df5e6e,,e96697dc-439a-4ee7-b793-c539c25bfe47,Amruta,true,monthly,,,,,,,
